State_Code,Date,StringencyIndex,covid_cases,hate_crimes,hate_tweets
CO,2020-10-31,56.10967741935484,6678.181227431975,0.17218463909841367,1.7218463909841368
CO,2020-11-30,57.41,23330.15767463956,0.17218463909841367,1.8940310300825505
CO,2020-12-31,57.41,17347.60238916518,0.17218463909841367,1.5496617518857232
CO,2021-01-31,61.663225806451614,10216.747745543475,0.516553917295241,0.8609231954920684
CO,2021-02-28,58.1675,5452.5709663294665,0.17218463909841367,0.8609231954920684
CT,2020-02-29,11.68551724137931,0.0,0.0,0.2811353143626972
CT,2020-03-31,49.20709677419355,879.3912633265168,0.0,2.2490825149015774
CT,2020-04-30,78.7,6908.0569445201945,0.2811353143626972,0.5622706287253944
CT,2020-05-31,77.26774193548388,4080.9602232889124,0.0,0.2811353143626972
CT,2020-06-30,72.96133333333334,1212.536610846313,0.0,1.1245412574507887
